 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
9228,811,116,700.972,1576.479,0,2.888,8.103,73.009,705.860,7178.699,6.460
9229,811,117,855.607,1813.029,0,3.747,7.954,78.337,829.734,9120.399,1.081
9230,811,118,848.028,1753.279,0,3.429,7.105,60.993,585.246,6034.177,17.058
9231,811,119,781.228,1911.289,0,3.167,6.595,58.785,586.200,6177.614,5.839
9232,811,120,839.827,1926.802,0,4.430,4.528,31.639,278.587,2754.796,8.575E-36
9233,811,121,686.605,1932.808,0,4.072,7.645,68.328,668.964,6925.122,32.820
9234,812,116,1167.651,1587.952,0,4.783,7.723,71.767,729.683,7824.151,8.210
9235,812,117,1185.274,1753.031,0,3.712,7.195,61.120,579.690,5926.321,36.491
9236,812,118,1224.301,1761.902,0,4.457,6.458,57.521,586.889,6382.752,11.430
9237,812,119,1219.145,1741.919,0,5.281,6.542,54.216,509.688,5154.542,0.260
9238,812,120,1237.322,1777.334,0,9.103,5.235,33.762,255.255,2191.279,1.069E-5
9239,812,121,1245.437,1845.638,0,3.415,6.170,50.823,478.989,4854.880,9.490
9240,812,122,1304.778,1883.986,0,4.002,7.073,60.923,577.908,5826.013,33.384
9241,812,123,1213.922,1871.207,0,3.640,8.513,80.247,806.388,8457.372,16.926
9242,812,124,1256.783,1857.741,0,3.663,7.334,66.310,657.747,6888.737,9.635
9243,812,125,1233.448,1808.775,0,2.496,8.201,75.535,742.682,7614.910,0.395
9244,812,126,1219.123,1873.748,0,4.914,7.305,63.796,622.645,6530.417,6.752
9245,812,127,1222.258,1782.005,0,5.120,8.400,79.531,812.995,8723.262,0.505
9246,812,128,1177.540,1925.839,0,4.751,4.132,25.808,209.419,1986.915,2.602E-38
9247,812,129,1178.273,1923.010,0,7.158,4.827,35.120,318.738,3227.259,4.449
9248,812,130,1179.640,1920.015,0,5.641,5.834,46.220,428.740,4334.016,1.687
9249,812,131,1196.682,1905.094,0,4.510,6.574,58.009,578.375,6126.876,0.603
9250,812,132,1188.502,1911.955,0,5.392,5.310,41.306,389.996,4059.330,1.052
9251,812,133,1183.948,1902.926,0,6.641,8.155,72.024,674.440,6619.335,4.398E-11
9252,812,137,1135.513,1955.916,0,5.612,4.817,34.569,313.677,3214.088,1.240E-14
9253,813,116,895.835,1599.045,0,3.485,6.368,51.927,478.812,4748.613,1.981
9254,813,117,991.928,1666.706,0,4.500,5.381,42.041,397.396,4134.070,6.159
9255,813,118,1096.904,1624.276,0,2.696,6.646,56.975,545.092,5529.780,19.024
9256,813,119,1014.808,1687.575,0,4.393,5.547,41.085,356.477,3394.805,0.005
9257,813,120,978.976,1649.676,0,3.289,7.109,61.533,591.773,6071.167,16.647
9258,813,121,940.805,1487.022,0,3.715,7.399,65.847,653.640,6912.011,60.716
9259,813,122,925.240,1701.983,0,3.630,8.186,77.866,787.166,8252.400,10.993
9260,814,116,1386.697,1672.947,0,4.065,7.048,63.470,631.067,6633.094,16.731
9261,814,117,1377.008,1804.997,0,3.642,7.110,60.240,575.055,5926.491,22.077
9262,814,118,1427.986,1781.583,0,3.425,7.198,66.410,676.197,7268.642,31.731
9263,814,119,1414.606,1846.927,0,4.739,6.762,58.304,559.564,5698.472,13.670
9264,815,116,461.065,1803.643,0,2.756,6.487,53.087,490.504,4861.472,0.910
9265,815,117,635.965,1786.991,0,4.748,5.432,40.179,349.900,3350.797,0.355
9266,815,118,629.663,1776.781,0,3.717,6.417,55.632,550.508,5840.545,13.290
9267,815,119,456.123,1549.050,0,4.384,7.722,70.612,701.670,7333.392,0.941
9268,815,120,667.088,1691.226,0,2.616,6.809,62.486,643.852,7000.230,0.361
9269,815,121,629.302,1729.917,0,2.930,7.047,61.387,594.090,6095.138,38.284
9270,816,116,1136.934,1861.159,0,4.097,8.509,87.058,946.700,10595.373,6.666E-7
9271,816,117,1169.826,1847.519,0,3.453,7.200,63.525,616.024,6303.478,9.581
9272,816,118,1137.024,1949.696,0,3.534,7.650,71.254,731.066,7909.509,8.531
9273,816,119,1128.302,2034.125,0,3.921,7.065,60.649,573.371,5736.502,23.361
9274,816,120,1071.844,1973.311,0,4.293,7.549,66.641,638.485,6441.563,31.681
9275,816,121,1087.545,1906.201,0,4.011,7.264,64.212,626.544,6469.353,32.097
9276,816,122,1121.976,1892.880,0,3.493,6.998,64.215,657.899,7125.158,71.804
9277,816,123,1195.073,1885.780,0,3.146,7.858,69.260,655.186,6509.060,31.214
9278,816,124,1221.226,1905.094,0,3.476,7.073,63.380,628.420,6589.432,22.669
9279,816,126,1172.555,1954.535,0,5.729,5.753,44.784,413.822,4215.801,2.738
9280,816,127,1170.428,1940.690,0,6.437,4.669,32.670,287.588,2867.638,1.475
9281,817,116,1037.359,1857.979,0,4.494,7.388,63.264,590.461,5845.189,13.016
9282,817,117,1042.366,1889.972,0,3.704,8.519,86.363,923.518,10152.179,10.465
9283,818,116,1415.127,1871.623,0,4.207,5.056,39.741,378.169,3916.641,0.066
9284,818,117,1433.914,1865.282,0,4.599,6.707,57.077,552.742,5770.343,19.867
9285,819,116,1339.907,1896.026,0,4.408,6.318,52.630,501.817,5156.520,20.387
9286,819,117,1320.032,1887.449,0,3.980,6.949,60.122,584.327,6066.326,27.959
9287,819,118,1319.194,1982.486,0,4.468,7.384,69.492,718.748,7794.126,27.780
9288,819,119,1332.443,1941.522,0,4.097,7.296,69.326,725.550,7961.275,18.873
9289,819,120,1346.967,1968.918,0,4.460,6.877,59.914,582.095,6026.147,13.970
9290,819,121,1391.349,2026.167,0,3.886,7.054,60.990,579.200,5823.289,31.140
9291,819,122,1460.568,1998.402,0,3.546,7.727,70.221,691.444,7149.578,34.117
9292,819,123,1482.277,1995.710,0,3.950,6.775,56.727,529.547,5297.165,16.092
9293,819,124,1408.229,2033.121,0,3.570,7.702,70.670,702.316,7317.528,10.005
9294,819,126,1351.669,2034.582,0,3.011,8.138,74.402,736.356,7696.995,24.145
9295,819,127,1297.107,1994.193,0,4.378,8.377,83.651,890.204,9823.019,2.842E-8
9296,819,128,1251.997,1974.674,0,3.554,8.406,79.411,798.060,8363.104,14.923
9297,819,129,1271.066,2035.329,0,3.837,7.834,70.169,672.867,6738.999,21.752
9298,819,132,1208.334,1920.935,0,3.265,6.522,58.740,600.947,6504.569,1.596E-5
9299,819,133,1190.149,1897.696,0,4.867,5.614,46.899,465.270,4987.292,0.357
9300,820,116,939.696,1905.794,0,3.948,7.246,64.544,634.792,6619.638,23.498
9301,820,117,819.290,1907.173,0,3.613,7.312,65.773,651.943,6841.127,4.755
9302,821,116,940.023,1924.089,0,4.994,6.868,61.325,614.771,6529.057,0.227
9303,821,117,788.935,1930.062,0,2.816,6.492,54.991,521.464,5280.077,5.936
9304,821,119,715.039,1905.273,0,3.764,7.166,62.668,610.345,6340.857,17.991
9305,821,120,810.020,1818.973,0,3.605,7.637,67.428,652.835,6732.894,42.597
9306,821,121,857.573,1836.500,0,3.921,6.547,54.957,517.838,5207.441,29.625
9307,821,122,922.052,1853.410,0,3.969,8.317,79.440,815.209,8718.697,2.565
9308,822,116,981.439,1925.670,0,2.964,6.462,56.778,564.121,5985.039,12.974
9309,822,117,923.653,1925.763,0,7.556,7.765,67.305,632.432,6309.195,8.622E-16
9310,822,118,989.281,1991.828,0,3.668,7.665,69.452,686.754,7157.235,40.779
9311,823,116,1129.797,1950.822,0,4.003,7.084,65.009,666.994,7250.136,23.785
9312,823,117,1240.829,2033.026,0,4.057,8.665,82.012,820.808,8562.771,0.943
9313,823,118,1239.042,2024.661,0,4.421,7.670,69.602,691.961,7257.134,27.851
9314,823,120,1225.532,1972.955,0,3.299,6.968,57.224,520.018,5055.946,18.479
9315,823,121,1166.039,2036.136,0,2.226,6.937,61.240,599.174,6174.965,4.993
9316,824,116,489.288,2001.227,0,3.199,6.913,56.743,526.396,5295.612,13.898
9317,824,117,529.320,2000.190,0,3.537,7.632,71.175,718.482,7558.810,25.601
9318,824,118,478.844,1895.083,0,2.813,6.921,63.526,648.285,6964.990,21.634
9319,825,116,1037.885,2033.953,0,4.243,7.798,68.668,649.822,6485.382,26.433
9320,825,117,1035.458,2038.163,0,3.549,6.323,52.862,512.833,5391.452,17.026
9321,825,118,1033.067,2036.625,0,5.086,5.388,43.614,425.068,4492.136,1.484E-6
9322,825,119,1031.677,2035.236,0,4.421,4.679,31.481,266.293,2564.794,0.066
9323,825,120,1031.337,2026.480,0,4.075,5.907,48.614,462.272,4732.990,1.368
9324,825,121,1110.744,2006.959,0,3.163,6.674,58.473,572.246,5927.883,27.097
9325,825,122,1046.179,2026.120,0,2.664,6.192,51.535,493.969,5099.188,0.042
9326,825,124,1037.036,1990.089,0,4.583,5.815,45.772,412.602,3995.792,0.006
9327,825,125,1062.219,1996.583,0,4.975,6.396,52.793,505.326,5290.559,4.561
9328,826,117,1051.642,5.494,0,1.746,5.600,38.230,307.997,2806.708,2.320E-27
9329,826,118,1063.446,81.464,0,7.195,5.775,42.539,363.501,3415.938,1.067E-11
9330,826,119,1188.104,92.840,0,3.057,7.268,63.886,625.565,6511.078,22.749
9331,826,120,1269.083,105.925,0,4.543,5.925,46.379,427.465,4333.355,6.711
9332,826,121,1217.593,138.818,0,4.158,8.026,71.942,699.849,7219.756,29.148
9333,826,122,1262.676,170.540,0,4.213,7.786,74.866,783.553,8591.984,27.917
9334,826,124,1218.801,213.955,0,3.114,7.456,68.665,690.891,7314.305,4.702
9335,826,125,1198.249,178.961,0,2.986,7.073,66.386,699.292,7784.199,20.604
9336,826,126,1285.503,226.820,0,3.552,6.829,58.651,563.786,5783.457,37.655
9337,826,127,1283.393,204.901,0,3.963,7.277,65.179,646.526,6784.483,17.439
9338,826,128,1165.318,211.085,0,5.852,6.175,54.146,552.111,6028.716,0.336
9339,826,129,1234.172,175.743,0,4.564,5.591,43.156,393.597,3928.578,8.202
9340,826,130,1189.672,199.968,0,4.746,5.096,36.108,310.100,2979.467,0.007
9341,826,131,1230.151,144.455,0,4.425,6.851,57.010,541.721,5605.807,11.140
9342,827,117,1067.538,22.306,0,3.568,6.854,58.157,548.025,5475.602,8.276
9343,827,118,1058.257,167.747,0,8.703,6.230,49.107,440.497,4294.022,0.162
9344,827,119,1060.657,160.818,0,8.340,6.478,51.738,467.963,4590.874,2.439E-13
9345,827,120,1039.266,120.649,0,4.860,6.221,50.866,477.405,4841.618,0.269
9346,827,121,1084.485,212.910,0,4.757,7.970,70.845,679.822,6901.869,10.975
9347,827,122,1073.018,225.816,0,4.190,7.281,65.977,663.467,7060.892,46.085
9348,827,124,1126.079,249.433,0,3.534,8.031,72.385,704.958,7242.898,9.415
9349,827,125,1071.927,352.521,0,3.880,7.310,64.591,635.249,6647.944,29.504
9350,827,126,1070.310,277.276,0,4.610,7.440,67.352,674.666,7155.427,6.237
9351,828,117,543.996,69.773,0,3.235,7.423,68.514,696.363,7473.064,19.765
9352,828,118,740.118,35.538,0,3.030,6.737,60.509,619.977,6831.702,20.063
9353,828,119,679.327,161.428,0,3.106,7.607,69.465,682.015,6995.039,23.318
9354,828,120,743.272,227.830,0,3.740,7.545,68.386,693.179,7485.095,34.120
9355,828,121,627.740,170.952,0,3.605,7.878,68.211,634.059,6227.425,59.608
9356,828,122,727.904,262.527,0,3.042,6.949,61.812,608.519,6345.916,48.538
9357,828,126,417.193,277.602,0,3.483,6.389,51.293,462.819,4473.810,0.449
9358,829,117,848.575,374.052,0,4.345,7.116,58.603,533.530,5219.397,19.135
9359,829,118,883.365,462.003,0,4.414,7.932,70.642,677.488,6860.986,7.561
9360,829,119,934.357,479.349,0,5.515,4.486,31.401,284.980,2951.721,0.120
9361,829,120,920.705,584.760,0,4.044,6.061,49.989,479.381,4985.062,5.765
9362,829,121,982.533,644.361,0,3.809,8.328,76.417,746.992,7641.701,17.137
9363,829,122,997.782,715.088,0,6.641,5.629,43.184,397.912,4071.934,0.013
9364,829,123,998.712,710.441,0,7.862,4.382,28.599,237.229,2249.464,1.529E-28
9365,829,124,997.561,703.505,0,7.257,4.211,28.185,248.944,2523.005,0.497
9366,830,118,1473.780,67.211,0,2.869,7.388,63.499,602.495,6114.652,23.406
9367,830,119,1461.044,249.688,0,3.794,8.225,82.775,893.323,9985.651,0.170
9368,830,120,1525.335,189.947,0,4.087,8.087,72.015,684.354,6822.966,32.547
9369,830,121,1493.089,274.421,0,3.598,7.614,67.152,642.608,6481.197,32.635
9370,830,122,1476.107,186.641,0,3.715,6.383,47.763,404.364,3751.997,23.643
9371,830,123,1444.043,151.120,0,2.891,7.477,71.602,743.848,8063.396,2.498
9372,830,124,1497.426,177.906,0,4.368,7.684,70.470,706.008,7419.201,19.924
9373,830,125,1572.282,148.123,0,3.305,7.357,62.113,578.308,5763.338,11.304
9374,830,126,1459.070,162.385,0,4.016,7.695,72.385,737.575,7834.968,21.854
9375,830,127,1460.203,175.522,0,4.597,6.227,51.744,496.211,5149.681,16.683
9376,830,128,1237.585,280.862,0,3.792,7.808,71.166,702.745,7297.770,42.068
9377,830,129,1458.052,150.186,0,5.156,7.088,60.091,556.500,5456.656,0.415
9378,830,130,1427.608,102.100,0,3.319,7.227,65.012,647.122,6815.979,0.019
9379,830,131,1461.811,136.971,0,4.809,6.646,55.370,522.026,5302.227,1.108E-5
9380,830,132,1383.694,347.454,0,5.042,6.105,47.418,423.305,4114.146,1.430
9381,830,133,1136.999,311.540,0,3.669,6.802,60.846,599.651,6198.872,0.517
9382,830,134,1035.875,407.052,0,7.345,4.621,31.893,279.988,2806.128,0.024
9383,830,135,1038.824,405.052,0,5.387,5.328,41.442,384.941,3911.065,5.336
9384,830,136,1142.435,545.137,0,11.801,4.177,22.546,146.496,1108.842,1.128E-23
9385,830,137,1144.823,536.968,0,10.562,3.703,19.769,140.792,1243.464,4.749E-31
9386,830,138,1147.454,527.409,0,10.782,3.651,19.069,131.183,1094.189,0.002
9387,830,139,1131.622,519.950,0,9.116,6.384,49.481,431.322,4079.968,3.162E-8
9388,830,140,1132.989,507.487,0,10.728,3.849,22.211,173.135,1637.572,1.488E-4
9389,830,141,1127.825,497.464,0,10.319,3.963,22.775,170.699,1528.411,5.010E-24
9390,830,142,1131.786,488.249,0,9.142,4.082,23.872,177.538,1552.485,0.001
9391,830,143,1255.226,597.963,0,5.131,7.976,71.305,689.276,7039.127,3.263E-13
9392,830,145,1199.094,579.281,0,6.749,5.633,44.200,408.645,4110.707,0.069
9393,830,146,1192.822,755.061,0,4.630,6.525,53.642,507.275,5216.178,1.231E-4
9394,830,147,1242.359,797.111,0,3.671,7.189,63.225,621.673,6533.399,20.431
9395,830,148,1275.058,756.449,0,4.372,6.662,57.017,559.398,5931.397,6.873
9396,830,149,1299.929,690.298,0,3.844,6.825,56.514,525.257,5249.241,4.814
9397,830,150,1144.588,896.261,0,3.508,6.970,58.317,544.681,5456.148,9.184
9398,830,151,1143.306,904.211,0,3.614,7.458,70.624,722.291,7679.501,4.928
9399,830,152,1020.934,830.212,0,4.636,5.330,39.255,348.951,3450.418,4.591
9400,830,153,1216.398,943.901,0,3.092,7.507,69.772,715.479,7715.874,2.291
9401,830,154,1268.771,1027.157,0,3.699,6.856,55.680,502.877,4892.806,15.673
9402,830,155,1254.138,1152.870,0,3.990,7.577,68.846,680.634,7067.689,4.887
9403,830,156,1361.599,1211.225,0,4.443,7.215,65.948,664.324,7054.622,3.132
9404,830,157,1317.833,1336.933,0,3.722,6.930,58.237,549.989,5579.672,37.290
9405,830,159,1376.280,1229.908,0,4.213,7.300,59.446,523.893,4906.043,7.309
9406,830,160,1472.992,1375.966,0,3.767,7.207,63.546,626.114,6605.052,41.287
9407,830,161,1370.302,1418.398,0,5.316,6.206,49.356,447.618,4386.157,11.955
9408,830,162,1277.965,1452.631,0,3.664,7.759,71.022,714.461,7617.653,16.708
9409,830,163,1267.929,1442.595,0,3.423,7.187,66.808,698.439,7705.733,38.683
9410,830,165,1149.947,1444.990,0,3.536,6.524,57.219,569.266,6043.741,4.980
9411,830,166,1194.032,1462.771,0,3.750,6.761,57.062,540.823,5499.943,17.656
9412,830,167,1172.024,1566.942,0,5.221,6.871,59.231,564.605,5696.004,2.651
9413,830,168,1134.013,1610.979,0,5.463,6.834,57.988,559.042,5821.411,0.029
9414,830,169,1117.357,1648.308,0,3.869,7.259,59.380,535.351,5214.790,12.240
9415,830,173,1128.977,1635.955,0,3.112,6.138,52.588,520.432,5547.847,3.288
9416,830,174,1123.003,1706.219,0,4.211,7.104,65.369,670.076,7256.958,2.514
9417,831,118,1239.111,282.061,0,4.378,8.792,84.266,850.749,8901.883,2.833E-14
9418,831,119,1233.611,357.546,0,3.748,6.855,57.288,533.839,5343.125,22.126
9419,831,120,1253.097,281.958,0,4.440,7.555,69.944,709.864,7576.840,35.869
9420,831,121,1311.594,303.712,0,4.437,7.519,66.567,649.052,6727.271,7.455
9421,831,122,1390.199,383.142,0,4.830,6.523,49.777,425.085,3946.483,18.663
9422,831,123,1365.550,391.869,0,4.662,7.793,71.046,702.740,7320.805,22.616
9423,831,124,1377.886,536.017,0,5.179,7.696,70.940,707.882,7395.165,4.205
9424,831,125,1451.411,427.173,0,2.986,7.318,66.632,661.706,6905.291,24.751
9425,831,126,1447.704,334.193,0,4.190,7.601,66.787,635.898,6378.289,9.598
9426,831,127,1404.004,362.197,0,4.525,8.777,86.736,910.048,9904.368,0.008
9427,832,118,717.831,281.732,0,3.909,6.821,55.673,513.045,5130.774,13.304
9428,832,119,699.524,404.566,0,6.457,4.997,35.259,311.663,3136.061,0.021
9429,832,120,706.302,399.412,0,6.464,5.846,44.420,387.934,3681.357,0.044
9430,832,121,800.917,484.083,0,5.417,5.922,44.539,383.981,3618.169,10.897
9431,832,122,813.380,514.516,0,9.015,3.356,18.043,138.610,1323.901,0.000
9432,832,123,781.789,540.826,0,3.820,7.319,61.152,560.442,5485.477,30.041
9433,832,124,798.488,498.238,0,7.630,3.678,22.997,199.183,2020.609,1.281E-9
9434,832,125,715.584,561.103,0,2.956,7.120,64.611,644.597,6787.970,25.832
9435,832,126,608.774,511.725,0,3.392,6.524,56.955,562.963,5915.001,52.005
9436,832,128,655.759,605.990,0,11.492,8.155,78.155,805.811,8659.561,0.000
9437,832,129,549.244,583.696,0,3.329,5.527,41.923,375.814,3692.284,0.277
9438,832,130,468.295,786.906,0,4.643,5.399,40.007,358.974,3616.675,0.086
9439,832,132,456.421,434.762,0,4.846,7.269,63.026,610.817,6353.730,0.001
9440,832,133,672.391,579.931,0,15.611,6.741,54.394,485.575,4627.959,0.000
9441,832,134,507.780,554.286,0,4.283,5.830,47.672,458.902,4788.632,22.374
9442,832,135,517.052,549.400,0,3.814,5.191,37.276,322.016,3095.117,1.671E-18
9443,832,137,507.917,508.952,0,4.244,6.391,56.766,580.086,6331.670,0.097
9444,832,138,667.274,533.052,0,23.794,5.000,31.338,229.155,1878.164,0.000
9445,832,139,669.262,519.118,0,22.437,4.819,28.634,194.088,1445.091,0.000
9446,832,140,668.357,516.715,0,23.272,3.633,16.650,88.108,515.512,0.000
9447,832,141,686.481,547.707,0,3.294,7.832,71.069,694.737,7116.509,9.920
9448,833,118,1438.162,304.082,0,3.183,5.760,47.213,456.268,4794.201,0.227
9449,833,119,1658.132,323.915,0,4.576,7.090,60.685,567.569,5586.581,3.011
9450,833,120,1618.046,297.337,0,4.060,7.031,63.047,634.905,6810.943,46.370
9451,833,121,1575.300,350.035,0,2.999,7.084,59.718,565.637,5793.288,27.037
9452,833,122,1563.147,421.371,0,5.061,8.559,80.232,792.219,8117.758,0.131
9453,834,118,678.886,320.227,0,4.194,7.162,63.781,636.135,6763.667,33.777
9454,834,119,625.558,397.373,0,3.690,6.345,50.596,457.527,4476.463,3.827
9455,834,120,694.731,439.088,0,3.668,7.808,67.394,625.499,6143.090,44.121
9456,834,121,573.120,589.980,0,2.788,6.084,51.016,492.537,5121.939,3.735
9457,834,122,682.285,629.635,0,12.776,7.490,66.061,636.236,6478.242,0.000
9458,834,123,682.816,629.079,0,10.977,8.827,88.199,936.038,10295.949,0.000
9459,834,124,671.641,629.042,0,14.376,7.086,59.358,544.031,5283.823,0.000
9460,834,125,671.770,617.153,0,11.695,7.915,72.256,711.030,7344.845,0.000
9461,834,126,666.460,609.049,0,10.754,8.563,83.909,878.135,9553.791,0.000
9462,834,127,657.519,605.920,0,13.093,7.335,62.458,582.863,5787.697,0.000
9463,834,128,729.589,631.439,0,3.626,7.331,63.144,600.277,6081.846,19.694
9464,834,129,754.025,607.775,0,4.446,7.137,63.198,621.230,6481.887,14.468
9465,834,134,668.443,571.804,0,18.981,5.613,38.016,292.638,2482.438,0.000
9466,834,135,668.928,566.695,0,22.588,4.971,31.030,225.354,1828.361,0.000
9467,834,136,677.368,553.803,0,26.486,4.783,28.137,189.848,1418.068,0.000
9468,834,137,672.082,543.933,0,24.170,5.154,33.063,243.273,1971.375,0.000
9469,834,138,833.402,438.004,0,9.370,3.440,15.953,94.433,693.880,6.206E-25
9470,834,139,829.817,515.038,0,3.511,7.146,67.101,698.636,7605.688,14.189
9471,834,140,690.450,503.191,0,3.723,5.878,47.451,447.182,4563.745,6.153E-12
9472,834,141,674.081,515.771,0,22.972,4.127,20.509,114.594,696.620,0.000
9473,834,142,668.868,510.008,0,17.835,4.504,24.844,158.400,1136.232,5.438E-32
9474,834,143,667.087,498.075,0,21.422,3.650,16.873,91.382,562.517,0.000
9475,835,118,590.286,354.254,0,3.543,6.912,57.742,534.525,5281.052,17.870
9476,835,119,547.762,619.012,0,3.267,7.384,72.106,774.405,8675.554,2.077
9477,835,120,660.130,564.779,0,3.579,7.704,74.125,784.582,8687.172,2.572
9478,835,121,531.117,658.876,0,3.455,8.399,82.286,858.525,9273.916,0.064
9479,835,122,689.292,688.346,0,3.226,6.741,59.459,586.514,6146.921,19.550
9480,835,123,676.822,632.517,0,9.862,8.029,72.126,698.175,7130.476,5.643E-6
9481,835,124,558.953,839.727,0,3.572,6.940,60.129,578.123,5928.032,14.449
9482,835,125,668.902,676.027,0,3.231,7.432,69.757,712.605,7619.653,1.027
9483,835,126,538.937,755.958,0,4.035,6.378,55.863,563.116,6076.984,23.759
9484,835,127,534.097,740.192,0,3.737,5.375,38.659,331.814,3190.628,1.724
9485,835,128,652.381,644.373,0,4.409,6.750,57.313,553.088,5746.494,11.691
9486,835,129,665.071,601.557,0,14.050,7.445,65.619,630.021,6379.384,0.000
9487,835,130,673.647,599.183,0,20.828,5.314,34.809,263.243,2221.765,0.000
9488,835,131,671.021,596.690,0,21.846,4.344,24.058,155.820,1132.099,0.000
9489,835,132,672.470,587.925,0,19.357,5.675,39.037,303.651,2583.858,0.000
9490,835,133,913.183,610.171,0,4.572,7.271,63.987,622.259,6442.511,0.732
9491,835,134,1026.751,597.915,0,5.713,6.062,49.306,468.285,4849.795,0.704
9492,836,118,1166.014,408.015,0,3.648,6.807,56.992,539.354,5493.826,10.875
9493,836,119,1150.116,504.680,0,4.069,8.103,74.861,746.896,7842.512,18.713
9494,836,120,1116.621,593.079,0,3.869,7.158,61.345,574.938,5747.365,33.834
9495,836,121,1103.085,564.734,0,3.497,6.311,52.319,496.824,5097.393,28.200
9496,836,122,1162.757,585.676,0,9.300,4.883,30.591,225.825,1875.863,1.519E-26
9497,836,123,1155.004,584.304,0,10.304,3.245,15.524,104.349,911.497,0.000
9498,836,124,1153.659,580.571,0,11.198,4.125,25.905,214.724,2087.914,5.589E-31
9499,836,125,1275.963,626.028,0,4.007,7.455,63.993,603.870,6083.736,17.382
9500,836,126,1266.537,683.760,0,4.023,7.163,64.789,645.321,6768.600,40.202
9501,836,127,1213.029,724.074,0,3.704,7.083,61.795,603.903,6299.257,2.617
